#Contains single reference judgments for results from 50 FedWeb14 topics
#snippetID	userID	pagelabel	pageproblem	watchedvideo
FW14-e110-7015-07	judge8	Non	0	0
FW14-e110-7015-08	judge8	Non	1	0
FW14-e110-7015-09	judge8	Non	0	0
FW14-e110-7015-10	judge8	Non	0	0
FW14-e112-7015-01	judge8	Non	1	0
FW14-e112-7015-02	judge8	Non	1	0
FW14-e112-7015-03	judge8	Non	1	0
FW14-e112-7015-04	judge8	Non	1	0
FW14-e112-7015-05	judge8	Non	1	0
FW14-e112-7015-06	judge8	Non	1	0
FW14-e112-7015-07	judge8	Non	1	0
FW14-e112-7015-08	judge8	Non	1	0
FW14-e112-7015-09	judge8	Non	1	0
FW14-e112-7015-10	judge8	Non	1	0
FW14-e113-7015-01	judge8	Non	0	0
FW14-e113-7015-02	judge8	Non	0	0
FW14-e113-7015-03	judge8	Non	0	0
FW14-e113-7015-04	judge8	Non	0	0
FW14-e113-7015-05	judge8	Non	0	0
FW14-e113-7015-06	judge8	Non	0	0
FW14-e113-7015-07	judge8	Non	0	0
FW14-e113-7015-08	judge8	Non	0	0
FW14-e113-7015-09	judge8	Non	0	0
FW14-e113-7015-10	judge8	Non	0	0
FW14-e114-7015-01	judge8	Non	0	0
FW14-e114-7015-02	judge8	Non	0	0
FW14-e114-7015-03	judge8	Non	0	0
FW14-e114-7015-04	judge8	Non	0	0
FW14-e114-7015-05	judge8	Non	0	0
FW14-e114-7015-06	judge8	Non	0	0
FW14-e114-7015-07	judge8	Non	0	0
FW14-e114-7015-08	judge8	Non	0	0
FW14-e114-7015-09	judge8	Non	0	0
FW14-e114-7015-10	judge8	Non	0	0
FW14-e115-7015-01	judge8	Non	0	0
FW14-e115-7015-02	judge8	Non	0	0
FW14-e115-7015-03	judge8	Non	0	0
FW14-e115-7015-04	judge8	Non	0	0
FW14-e115-7015-05	judge8	Non	0	0
FW14-e115-7015-06	judge8	Non	0	0
FW14-e115-7015-07	judge8	Non	0	0
FW14-e115-7015-08	judge8	Non	0	0
FW14-e115-7015-09	judge8	Non	0	0
FW14-e115-7015-10	judge8	Non	0	0
FW14-e118-7015-01	judge8	Non	0	0
FW14-e118-7015-02	judge8	Non	0	0
FW14-e118-7015-03	judge8	Non	0	0
FW14-e118-7015-04	judge8	Non	0	0
FW14-e118-7015-05	judge8	Non	0	0
FW14-e118-7015-06	judge8	Non	0	0
FW14-e118-7015-07	judge8	Non	0	0
FW14-e118-7015-08	judge8	Non	0	0
FW14-e118-7015-09	judge8	Non	0	0
FW14-e118-7015-10	judge8	Non	0	0
FW14-e119-7015-01	judge8	Non	0	0
FW14-e119-7015-02	judge8	Non	0	0
FW14-e119-7015-03	judge8	Non	0	0
FW14-e119-7015-04	judge8	Non	0	0
FW14-e119-7015-05	judge8	Non	0	0
FW14-e119-7015-06	judge8	Non	0	0
FW14-e119-7015-07	judge8	Non	0	0
FW14-e119-7015-08	judge8	Non	0	0
FW14-e119-7015-09	judge8	Non	0	0
FW14-e119-7015-10	judge8	Non	0	0
FW14-e120-7015-01	judge8	Non	0	0
FW14-e123-7015-01	judge8	Non	0	0
FW14-e123-7015-02	judge8	Non	0	0
FW14-e123-7015-03	judge8	Non	0	0
FW14-e123-7015-04	judge8	Non	0	0
FW14-e123-7015-05	judge8	Non	0	0
FW14-e123-7015-06	judge8	Non	0	0
FW14-e123-7015-07	judge8	Non	0	0
FW14-e123-7015-08	judge8	Non	0	0
FW14-e123-7015-09	judge8	Non	0	0
FW14-e123-7015-10	judge8	Non	0	0
FW14-e124-7015-01	judge8	Non	0	0
FW14-e124-7015-02	judge8	Non	0	0
FW14-e124-7015-03	judge8	Non	0	0
FW14-e124-7015-04	judge8	Rel	0	0
FW14-e124-7015-05	judge8	Non	0	0
FW14-e124-7015-06	judge8	Non	0	0
FW14-e124-7015-07	judge8	Non	0	0
FW14-e124-7015-08	judge8	Non	0	0
FW14-e124-7015-09	judge8	Non	0	0
FW14-e124-7015-10	judge8	Non	0	0
FW14-e126-7015-01	judge8	Non	0	0
FW14-e126-7015-02	judge8	Non	0	0
FW14-e126-7015-03	judge8	Non	0	0
FW14-e126-7015-04	judge8	Non	0	0
FW14-e126-7015-05	judge8	Non	0	0
FW14-e126-7015-06	judge8	Non	0	0
FW14-e126-7015-07	judge8	Non	0	0
FW14-e126-7015-08	judge8	Non	0	0
FW14-e126-7015-09	judge8	Non	0	0
FW14-e126-7015-10	judge8	Non	0	0
FW14-e127-7015-01	judge8	Non	0	0
FW14-e127-7015-02	judge8	Non	0	0
FW14-e127-7015-03	judge8	Non	0	0
FW14-e127-7015-04	judge8	Non	0	0
FW14-e127-7015-05	judge8	Non	0	0
FW14-e127-7015-06	judge8	Non	0	0
FW14-e127-7015-07	judge8	Non	0	0
FW14-e127-7015-08	judge8	Non	0	0
FW14-e127-7015-09	judge8	Non	0	0
FW14-e127-7015-10	judge8	Non	0	0
FW14-e128-7015-01	judge8	Non	0	0
FW14-e128-7015-02	judge8	Non	0	0
FW14-e128-7015-03	judge8	Non	0	0
FW14-e128-7015-04	judge8	Non	0	0
FW14-e128-7015-05	judge8	Non	0	0
FW14-e128-7015-06	judge8	Non	0	0
FW14-e128-7015-07	judge8	Non	0	0
FW14-e128-7015-08	judge8	Non	0	0
FW14-e128-7015-09	judge8	Non	0	0
FW14-e128-7015-10	judge8	Non	0	0
FW14-e129-7015-01	judge8	Non	0	0
FW14-e129-7015-02	judge8	Non	0	0
FW14-e129-7015-03	judge8	Non	0	0
FW14-e129-7015-04	judge8	Non	0	0
FW14-e129-7015-05	judge8	HRel	0	0
FW14-e129-7015-06	judge8	Non	0	0
FW14-e129-7015-07	judge8	Non	0	0
FW14-e129-7015-08	judge8	Non	0	0
FW14-e129-7015-09	judge8	Non	0	0
FW14-e129-7015-10	judge8	Non	0	0
FW14-e130-7015-01	judge8	Non	0	0
FW14-e130-7015-02	judge8	Non	0	0
FW14-e130-7015-03	judge8	Non	0	0
FW14-e130-7015-04	judge8	Non	0	0
FW14-e130-7015-05	judge8	Non	0	0
FW14-e130-7015-06	judge8	Non	0	0
FW14-e130-7015-07	judge8	Non	0	0
FW14-e130-7015-08	judge8	Non	0	0
FW14-e130-7015-09	judge8	Non	0	0
FW14-e130-7015-10	judge8	Non	0	0
FW14-e131-7015-01	judge8	Non	0	0
FW14-e131-7015-02	judge8	Non	0	0
FW14-e131-7015-03	judge8	Non	0	0
FW14-e131-7015-04	judge8	Non	0	0
FW14-e131-7015-05	judge8	Non	0	0
FW14-e131-7015-06	judge8	Non	0	0
FW14-e131-7015-07	judge8	Non	0	0
FW14-e131-7015-08	judge8	Non	0	0
FW14-e131-7015-09	judge8	Non	0	0
FW14-e131-7015-10	judge8	Non	0	0
FW14-e132-7015-01	judge8	Non	0	0
FW14-e132-7015-02	judge8	Non	0	0
FW14-e132-7015-03	judge8	Non	0	0
FW14-e132-7015-04	judge8	Non	0	0
FW14-e132-7015-05	judge8	Non	0	0
FW14-e132-7015-06	judge8	Non	0	0
FW14-e132-7015-07	judge8	Non	0	0
FW14-e132-7015-08	judge8	Non	0	0
FW14-e132-7015-09	judge8	Non	0	0
FW14-e132-7015-10	judge8	Non	0	0
FW14-e134-7015-01	judge8	Non	0	0
FW14-e134-7015-02	judge8	Non	0	0
FW14-e134-7015-03	judge8	Non	0	0
FW14-e134-7015-04	judge8	Non	0	0
FW14-e134-7015-05	judge8	Non	0	0
FW14-e134-7015-06	judge8	Non	0	0
FW14-e134-7015-07	judge8	Non	0	0
FW14-e134-7015-08	judge8	Non	0	0
FW14-e134-7015-09	judge8	Non	0	0
FW14-e134-7015-10	judge8	Non	0	0
FW14-e135-7015-01	judge8	Non	0	0
FW14-e135-7015-02	judge8	Non	0	0
FW14-e135-7015-03	judge8	Non	0	0
FW14-e135-7015-04	judge8	Non	0	0
FW14-e135-7015-05	judge8	Non	0	0
FW14-e135-7015-06	judge8	Non	0	0
FW14-e135-7015-07	judge8	Non	0	0
FW14-e135-7015-08	judge8	Non	0	0
FW14-e135-7015-09	judge8	Non	0	0
FW14-e135-7015-10	judge8	Non	0	0
FW14-e136-7015-01	judge8	Non	0	0
FW14-e136-7015-02	judge8	Non	0	0
FW14-e136-7015-03	judge8	Non	0	0
FW14-e136-7015-04	judge8	Non	0	0
FW14-e136-7015-05	judge8	Non	0	0
FW14-e136-7015-06	judge8	Non	0	0
FW14-e136-7015-07	judge8	Non	0	0
FW14-e136-7015-08	judge8	Non	0	0
FW14-e136-7015-09	judge8	Non	0	0
FW14-e137-7015-01	judge8	Non	0	0
FW14-e137-7015-02	judge8	Non	0	0
FW14-e137-7015-03	judge8	Non	0	0
FW14-e137-7015-04	judge8	Non	0	0
FW14-e137-7015-05	judge8	Non	0	0
FW14-e137-7015-06	judge8	Non	0	0
FW14-e137-7015-07	judge8	Non	0	0
FW14-e137-7015-08	judge8	Non	0	0
FW14-e137-7015-09	judge8	Non	0	0
FW14-e137-7015-10	judge8	Non	0	0
FW14-e138-7015-01	judge8	Non	0	0
FW14-e138-7015-02	judge8	Non	0	0
FW14-e138-7015-03	judge8	Non	0	0
FW14-e138-7015-04	judge8	Non	0	0
FW14-e138-7015-05	judge8	Non	0	0
FW14-e138-7015-06	judge8	Non	0	0
FW14-e138-7015-07	judge8	Non	0	0
FW14-e138-7015-08	judge8	Non	0	0
FW14-e138-7015-09	judge8	Non	0	0
FW14-e138-7015-10	judge8	Non	0	0
FW14-e140-7015-01	judge8	Non	0	0
FW14-e140-7015-02	judge8	Non	0	0
FW14-e140-7015-03	judge8	Non	0	0
FW14-e140-7015-04	judge8	Non	0	0
FW14-e140-7015-05	judge8	Non	0	0
FW14-e140-7015-06	judge8	Non	0	0
FW14-e140-7015-07	judge8	Non	0	0
FW14-e140-7015-08	judge8	Non	0	0
FW14-e140-7015-09	judge8	Non	0	0
FW14-e140-7015-10	judge8	Non	0	0
FW14-e141-7015-01	judge8	Non	0	0
FW14-e141-7015-02	judge8	Non	0	0
FW14-e141-7015-03	judge8	Non	0	0
FW14-e141-7015-04	judge8	Non	0	0
FW14-e141-7015-05	judge8	Non	0	0
FW14-e141-7015-06	judge8	Non	0	0
FW14-e142-7015-01	judge8	Non	0	0
FW14-e142-7015-02	judge8	Non	0	0
FW14-e142-7015-03	judge8	Non	0	0
FW14-e142-7015-04	judge8	Non	0	0
FW14-e142-7015-05	judge8	Non	0	0
FW14-e142-7015-06	judge8	Non	0	0
FW14-e142-7015-07	judge8	Non	0	0
FW14-e142-7015-08	judge8	Non	0	0
FW14-e142-7015-09	judge8	Non	0	0
FW14-e142-7015-10	judge8	Non	0	0
FW14-e143-7015-01	judge8	Rel	0	0
FW14-e143-7015-02	judge8	Non	0	0
FW14-e143-7015-03	judge8	Non	0	0
FW14-e143-7015-04	judge8	Non	0	0
FW14-e143-7015-05	judge8	Non	0	0
FW14-e143-7015-06	judge8	Non	0	0
FW14-e143-7015-07	judge8	Non	0	0
FW14-e143-7015-08	judge8	Non	0	0
FW14-e143-7015-09	judge8	Non	0	0
FW14-e143-7015-10	judge8	Non	0	0
FW14-e144-7015-01	judge8	Non	0	0
FW14-e144-7015-02	judge8	Non	0	0
FW14-e144-7015-03	judge8	Non	0	0
FW14-e144-7015-04	judge8	Non	0	0
FW14-e144-7015-05	judge8	Non	0	0
FW14-e144-7015-06	judge8	Non	0	0
FW14-e144-7015-07	judge8	Non	0	0
FW14-e144-7015-08	judge8	Non	0	0
FW14-e144-7015-09	judge8	Non	0	0
FW14-e144-7015-10	judge8	Non	0	0
FW14-e145-7015-01	judge8	Non	0	0
FW14-e145-7015-02	judge8	Non	0	0
FW14-e145-7015-03	judge8	Non	0	0
FW14-e145-7015-04	judge8	Non	0	0
FW14-e145-7015-05	judge8	Non	0	0
FW14-e145-7015-06	judge8	Non	0	0
FW14-e145-7015-07	judge8	Non	0	0
FW14-e145-7015-08	judge8	Non	0	0
FW14-e145-7015-09	judge8	Non	0	0
FW14-e145-7015-10	judge8	Non	0	0
FW14-e146-7015-01	judge8	Non	1	0
FW14-e146-7015-02	judge8	Non	0	0
FW14-e146-7015-03	judge8	Non	0	0
FW14-e146-7015-04	judge8	Non	0	0
FW14-e146-7015-05	judge8	Non	0	0
FW14-e146-7015-06	judge8	Non	0	0
FW14-e146-7015-07	judge8	Non	0	0
FW14-e146-7015-08	judge8	Non	0	0
FW14-e146-7015-09	judge8	Non	0	0
FW14-e146-7015-10	judge8	Non	0	0
FW14-e147-7015-01	judge8	Non	0	0
FW14-e147-7015-02	judge8	Non	0	0
FW14-e147-7015-03	judge8	Non	0	0
FW14-e147-7015-04	judge8	Non	0	0
FW14-e147-7015-05	judge8	Non	0	0
FW14-e147-7015-06	judge8	Non	0	0
FW14-e147-7015-07	judge8	Non	0	0
FW14-e147-7015-08	judge8	Non	0	0
FW14-e147-7015-09	judge8	Non	0	0
FW14-e147-7015-10	judge8	Non	0	0
FW14-e148-7015-01	judge8	Non	0	0
FW14-e148-7015-02	judge8	Non	0	0
FW14-e148-7015-03	judge8	Non	0	0
FW14-e148-7015-04	judge8	Non	0	0
FW14-e148-7015-05	judge8	Non	0	0
FW14-e148-7015-06	judge8	Non	0	0
FW14-e148-7015-07	judge8	Non	0	0
FW14-e148-7015-08	judge8	Non	0	0
FW14-e148-7015-09	judge8	Non	0	0
FW14-e148-7015-10	judge8	Non	0	0
FW14-e152-7015-01	judge8	Non	0	0
FW14-e152-7015-02	judge8	Non	0	0
FW14-e152-7015-03	judge8	Non	0	0
FW14-e152-7015-04	judge8	Non	0	0
FW14-e152-7015-05	judge8	Non	0	0
FW14-e152-7015-06	judge8	Non	0	0
FW14-e152-7015-07	judge8	Non	0	0
FW14-e152-7015-08	judge8	Non	0	0
FW14-e152-7015-09	judge8	Non	0	0
FW14-e152-7015-10	judge8	Non	0	0
FW14-e153-7015-01	judge8	Non	0	0
FW14-e153-7015-02	judge8	Non	0	0
FW14-e153-7015-03	judge8	Non	0	0
FW14-e153-7015-04	judge8	Non	0	0
FW14-e153-7015-05	judge8	Non	0	0
FW14-e153-7015-06	judge8	Non	0	0
FW14-e153-7015-07	judge8	Non	0	0
FW14-e153-7015-08	judge8	Non	0	0
FW14-e153-7015-09	judge8	Non	0	0
FW14-e153-7015-10	judge8	Non	0	0
FW14-e154-7015-01	judge8	Non	0	0
FW14-e154-7015-02	judge8	Non	0	0
FW14-e157-7015-01	judge8	Non	0	0
FW14-e157-7015-02	judge8	Non	0	0
FW14-e157-7015-03	judge8	Non	0	0
FW14-e157-7015-04	judge8	HRel	0	0
FW14-e157-7015-05	judge8	HRel	0	0
FW14-e157-7015-06	judge8	Non	0	0
FW14-e157-7015-07	judge8	HRel	0	0
FW14-e157-7015-08	judge8	Non	0	0
FW14-e157-7015-09	judge8	Non	0	0
FW14-e157-7015-10	judge8	Non	0	0
FW14-e158-7015-01	judge8	Non	0	0
FW14-e158-7015-02	judge8	Non	0	0
FW14-e158-7015-03	judge8	Non	0	0
FW14-e158-7015-04	judge8	Non	0	0
FW14-e158-7015-05	judge8	Non	0	0
FW14-e158-7015-06	judge8	Non	0	0
FW14-e158-7015-07	judge8	Non	0	0
FW14-e158-7015-08	judge8	Non	0	0
FW14-e158-7015-09	judge8	Non	0	0
FW14-e158-7015-10	judge8	Non	0	0
FW14-e159-7015-01	judge8	Non	0	0
FW14-e159-7015-02	judge8	Non	0	0
FW14-e159-7015-03	judge8	Non	0	0
FW14-e159-7015-04	judge8	Non	0	0
FW14-e159-7015-05	judge8	Non	0	0
FW14-e159-7015-06	judge8	Non	0	0
FW14-e159-7015-07	judge8	Non	0	0
FW14-e159-7015-08	judge8	Non	0	0
FW14-e159-7015-09	judge8	Non	0	0
FW14-e159-7015-10	judge8	Non	0	0
FW14-e161-7015-01	judge8	Non	0	0
FW14-e161-7015-02	judge8	Non	0	0
FW14-e161-7015-03	judge8	Non	0	0
FW14-e161-7015-04	judge8	Non	0	0
FW14-e161-7015-05	judge8	Non	0	0
FW14-e161-7015-06	judge8	Non	1	0
FW14-e161-7015-07	judge8	Non	0	0
FW14-e161-7015-08	judge8	Non	0	0
FW14-e161-7015-09	judge8	Non	0	0
FW14-e161-7015-10	judge8	Non	0	0
FW14-e164-7015-01	judge8	Non	0	0
FW14-e164-7015-02	judge8	Non	0	0
FW14-e164-7015-03	judge8	Non	0	0
FW14-e164-7015-04	judge8	Non	0	0
FW14-e164-7015-05	judge8	Non	0	0
FW14-e164-7015-06	judge8	Non	0	0
FW14-e164-7015-07	judge8	Non	0	0
FW14-e164-7015-08	judge8	Non	0	0
FW14-e164-7015-09	judge8	Non	0	0
FW14-e164-7015-10	judge8	Non	0	0
FW14-e165-7015-01	judge8	Non	0	0
FW14-e165-7015-02	judge8	Non	0	0
FW14-e165-7015-03	judge8	Non	0	0
FW14-e165-7015-04	judge8	Non	0	0
FW14-e165-7015-05	judge8	Non	0	0
FW14-e165-7015-06	judge8	Non	0	0
FW14-e165-7015-07	judge8	Non	0	0
FW14-e165-7015-08	judge8	Non	0	0
FW14-e165-7015-09	judge8	Non	0	0
FW14-e165-7015-10	judge8	Non	0	0
FW14-e166-7015-01	judge8	Non	0	0
FW14-e166-7015-02	judge8	Non	0	0
FW14-e166-7015-03	judge8	Non	0	0
FW14-e166-7015-04	judge8	Non	0	0
FW14-e166-7015-05	judge8	Non	0	0
FW14-e166-7015-06	judge8	Non	0	0
FW14-e166-7015-07	judge8	Non	0	0
FW14-e166-7015-08	judge8	Non	0	0
FW14-e166-7015-09	judge8	Non	0	0
FW14-e166-7015-10	judge8	Non	0	0
FW14-e167-7015-01	judge8	Non	0	0
FW14-e167-7015-02	judge8	Non	0	0
FW14-e167-7015-03	judge8	Non	0	0
FW14-e167-7015-04	judge8	Non	0	0
FW14-e167-7015-05	judge8	Non	0	0
FW14-e167-7015-06	judge8	Non	0	0
FW14-e167-7015-07	judge8	Non	0	0
FW14-e167-7015-08	judge8	Non	0	0
FW14-e167-7015-09	judge8	Non	0	0
FW14-e167-7015-10	judge8	Non	0	0
FW14-e168-7015-01	judge8	Non	0	0
FW14-e168-7015-02	judge8	Non	0	0
FW14-e168-7015-03	judge8	Non	0	0
FW14-e168-7015-04	judge8	Non	0	0
FW14-e168-7015-05	judge8	Non	0	0
FW14-e168-7015-06	judge8	Non	0	0
FW14-e168-7015-07	judge8	Non	0	0
FW14-e168-7015-08	judge8	Non	0	0
FW14-e168-7015-09	judge8	Non	0	0
FW14-e168-7015-10	judge8	Non	0	0
FW14-e170-7015-01	judge8	Non	0	0
FW14-e170-7015-02	judge8	Non	0	0
FW14-e170-7015-03	judge8	Non	0	0
FW14-e170-7015-04	judge8	Non	0	0
FW14-e170-7015-05	judge8	Non	0	0
FW14-e170-7015-06	judge8	Non	0	0
FW14-e170-7015-07	judge8	Non	0	0
FW14-e170-7015-08	judge8	Non	0	0
FW14-e170-7015-09	judge8	Non	0	0
FW14-e170-7015-10	judge8	Non	0	0
FW14-e171-7015-01	judge8	Non	0	0
FW14-e171-7015-02	judge8	Non	0	0
FW14-e171-7015-03	judge8	Non	0	0
FW14-e171-7015-04	judge8	Non	0	0
FW14-e171-7015-05	judge8	Non	0	0
FW14-e171-7015-06	judge8	Non	0	0
FW14-e171-7015-07	judge8	Non	0	0
FW14-e171-7015-08	judge8	Non	0	0
FW14-e171-7015-09	judge8	Non	0	0
FW14-e171-7015-10	judge8	Non	0	0
FW14-e172-7015-01	judge8	Non	0	0
FW14-e172-7015-02	judge8	Non	0	0
FW14-e172-7015-03	judge8	Non	0	0
FW14-e172-7015-04	judge8	Non	0	0
FW14-e172-7015-05	judge8	Non	0	0
FW14-e172-7015-06	judge8	Non	0	0
FW14-e172-7015-07	judge8	Non	0	0
FW14-e172-7015-08	judge8	Non	0	0
FW14-e172-7015-09	judge8	Non	0	0
FW14-e172-7015-10	judge8	Non	0	0
FW14-e175-7015-01	judge8	HRel	0	0
FW14-e175-7015-02	judge8	HRel	0	0
FW14-e175-7015-03	judge8	Non	0	0
FW14-e175-7015-04	judge8	HRel	0	0
FW14-e175-7015-05	judge8	Non	0	0
FW14-e175-7015-06	judge8	Non	0	0
FW14-e175-7015-07	judge8	HRel	0	0
FW14-e175-7015-08	judge8	HRel	0	0
FW14-e175-7015-09	judge8	Non	0	0
FW14-e176-7015-01	judge8	Rel	0	1
FW14-e176-7015-02	judge8	Non	0	0
FW14-e176-7015-03	judge8	Rel	0	1
FW14-e176-7015-04	judge8	Non	0	0
FW14-e176-7015-05	judge8	Non	0	0
FW14-e176-7015-06	judge8	Non	0	1
FW14-e176-7015-07	judge8	Rel	0	1
FW14-e176-7015-08	judge8	Non	0	0
FW14-e176-7015-09	judge8	Non	0	0
FW14-e176-7015-10	judge8	Non	0	0
FW14-e178-7015-01	judge8	Non	0	0
FW14-e178-7015-02	judge8	Non	0	0
FW14-e178-7015-03	judge8	Non	0	0
FW14-e178-7015-04	judge8	Non	0	0
FW14-e178-7015-05	judge8	Non	0	1
FW14-e178-7015-06	judge8	Non	0	0
FW14-e178-7015-07	judge8	Non	0	0
FW14-e178-7015-08	judge8	Non	0	0
FW14-e178-7015-09	judge8	Non	0	0
FW14-e178-7015-10	judge8	Non	0	0
FW14-e181-7015-01	judge8	Non	0	0
FW14-e181-7015-02	judge8	Non	0	0
FW14-e181-7015-03	judge8	Non	0	0
FW14-e181-7015-04	judge8	Non	0	0
FW14-e181-7015-05	judge8	Non	0	0
FW14-e181-7015-06	judge8	Non	0	0
FW14-e181-7015-07	judge8	Non	0	0
FW14-e181-7015-08	judge8	Non	0	0
FW14-e182-7015-01	judge8	Non	0	0
FW14-e182-7015-02	judge8	Non	0	0
FW14-e182-7015-03	judge8	Non	0	0
FW14-e182-7015-04	judge8	Non	0	0
FW14-e182-7015-05	judge8	Non	0	0
FW14-e182-7015-06	judge8	Non	0	0
FW14-e182-7015-07	judge8	Non	0	0
FW14-e182-7015-08	judge8	Non	0	0
FW14-e182-7015-09	judge8	Non	0	0
FW14-e182-7015-10	judge8	Non	0	0
FW14-e184-7015-01	judge8	Non	0	0
FW14-e184-7015-02	judge8	Non	0	0
FW14-e184-7015-03	judge8	Non	0	0
FW14-e184-7015-04	judge8	Non	0	0
FW14-e184-7015-05	judge8	Non	0	0
FW14-e184-7015-06	judge8	Non	0	0
FW14-e184-7015-07	judge8	Non	0	0
FW14-e184-7015-08	judge8	Non	0	0
FW14-e184-7015-09	judge8	Non	0	0
FW14-e184-7015-10	judge8	Non	0	0
FW14-e185-7015-01	judge8	Non	0	0
FW14-e185-7015-02	judge8	Non	0	0
FW14-e185-7015-03	judge8	Non	0	0
FW14-e185-7015-04	judge8	Non	0	0
FW14-e185-7015-05	judge8	Non	0	0
FW14-e185-7015-06	judge8	Non	0	0
FW14-e185-7015-07	judge8	Non	0	0
FW14-e185-7015-08	judge8	Non	0	0
FW14-e185-7015-09	judge8	Non	0	0
FW14-e185-7015-10	judge8	Non	0	0
FW14-e200-7015-01	judge8	HRel	0	0
FW14-e200-7015-02	judge8	Non	0	0
FW14-e200-7015-03	judge8	HRel	0	0
FW14-e200-7015-04	judge8	Rel	0	0
FW14-e200-7015-05	judge8	Non	0	0
FW14-e200-7015-06	judge8	Non	0	0
FW14-e200-7015-07	judge8	Non	0	0
FW14-e200-7015-08	judge8	Non	0	0
FW14-e200-7015-09	judge8	Non	0	0
FW14-e200-7015-10	judge8	Non	0	0
FW14-e002-7044-01	judge5	Non	0	0
FW14-e002-7044-02	judge5	Non	0	0
FW14-e002-7044-03	judge5	Non	0	0
FW14-e002-7044-04	judge5	Non	0	0
FW14-e002-7044-05	judge5	Non	0	0
FW14-e002-7044-06	judge5	Non	0	0
FW14-e002-7044-07	judge5	Non	0	0
FW14-e002-7044-08	judge5	Non	0	0
FW14-e002-7044-09	judge5	Non	0	0
FW14-e002-7044-10	judge5	Non	0	0
FW14-e004-7044-01	judge5	Non	0	0
FW14-e004-7044-02	judge5	Non	0	0
FW14-e004-7044-03	judge5	Non	0	0
FW14-e004-7044-04	judge5	Non	0	0
FW14-e004-7044-05	judge5	Non	0	0
FW14-e004-7044-06	judge5	Non	0	0
FW14-e004-7044-07	judge5	Non	0	0
FW14-e004-7044-08	judge5	Non	0	0
FW14-e004-7044-09	judge5	Non	0	0
FW14-e004-7044-10	judge5	Non	0	0
FW14-e005-7044-01	judge5	Non	0	0
FW14-e005-7044-02	judge5	Non	0	0
FW14-e005-7044-03	judge5	Non	0	0
FW14-e005-7044-04	judge5	Non	0	0
FW14-e005-7044-05	judge5	Non	0	0
FW14-e005-7044-06	judge5	Non	0	0
FW14-e005-7044-07	judge5	Non	0	0
FW14-e005-7044-08	judge5	Non	0	0
FW14-e005-7044-09	judge5	Non	0	0
FW14-e005-7044-10	judge5	Non	0	0
FW14-e007-7044-01	judge5	Non	0	0
FW14-e009-7044-01	judge5	Non	0	0
FW14-e009-7044-02	judge5	Non	0	0
FW14-e009-7044-03	judge5	Non	0	0
FW14-e009-7044-04	judge5	Non	0	0
FW14-e009-7044-05	judge5	Non	0	0
FW14-e009-7044-06	judge5	Non	0	0
FW14-e009-7044-07	judge5	Non	0	0
FW14-e009-7044-08	judge5	Non	0	0
FW14-e009-7044-09	judge5	Non	0	0
FW14-e009-7044-10	judge5	Non	0	0
FW14-e010-7044-01	judge5	Rel	0	0
FW14-e010-7044-02	judge5	Non	0	0
FW14-e010-7044-03	judge5	Non	0	0
FW14-e010-7044-04	judge5	Non	0	0
FW14-e010-7044-05	judge5	Non	0	0
FW14-e010-7044-06	judge5	Non	0	0
FW14-e010-7044-07	judge5	Non	0	0
FW14-e010-7044-08	judge5	Non	0	0
FW14-e010-7044-09	judge5	Non	0	0
FW14-e010-7044-10	judge5	Non	0	0
FW14-e013-7044-01	judge5	Non	0	0
FW14-e013-7044-02	judge5	Non	0	0
FW14-e013-7044-03	judge5	Non	0	0
FW14-e013-7044-04	judge5	Non	0	0
FW14-e013-7044-05	judge5	Non	0	0
FW14-e013-7044-06	judge5	Non	0	0
FW14-e013-7044-07	judge5	Non	0	0
FW14-e013-7044-08	judge5	Non	0	0
FW14-e013-7044-09	judge5	Non	0	0
FW14-e013-7044-10	judge5	Non	0	0
FW14-e014-7044-01	judge5	Non	0	0
FW14-e014-7044-02	judge5	Non	0	0
FW14-e014-7044-03	judge5	Non	0	0
FW14-e014-7044-04	judge5	Non	0	0
FW14-e014-7044-05	judge5	Non	0	0
FW14-e014-7044-06	judge5	Non	0	0
FW14-e014-7044-07	judge5	Non	0	0
FW14-e014-7044-08	judge5	Non	0	0
FW14-e014-7044-09	judge5	Non	0	0
FW14-e014-7044-10	judge5	Non	0	0
FW14-e016-7044-01	judge5	Non	0	0
FW14-e016-7044-02	judge5	Non	0	0
FW14-e016-7044-03	judge5	Non	0	0
FW14-e016-7044-04	judge5	Non	0	0
FW14-e016-7044-05	judge5	Non	0	0
FW14-e016-7044-06	judge5	Non	0	0
FW14-e016-7044-07	judge5	Non	0	0
FW14-e016-7044-08	judge5	Non	0	0
FW14-e016-7044-09	judge5	Non	0	0
FW14-e016-7044-10	judge5	Non	0	0
FW14-e018-7044-01	judge5	Non	0	0
FW14-e018-7044-02	judge5	Non	0	0
FW14-e018-7044-03	judge5	Non	0	0
FW14-e018-7044-04	judge5	Non	0	0
FW14-e018-7044-05	judge5	Rel	0	0
FW14-e018-7044-06	judge5	Non	0	0
FW14-e018-7044-07	judge5	Non	0	0
FW14-e018-7044-08	judge5	Rel	0	0
FW14-e018-7044-09	judge5	Non	0	0
FW14-e018-7044-10	judge5	Rel	0	0
FW14-e019-7044-01	judge5	Non	0	0
FW14-e019-7044-02	judge5	Non	0	0
FW14-e019-7044-03	judge5	Non	0	0
FW14-e019-7044-04	judge5	Non	0	0
FW14-e019-7044-05	judge5	Non	0	0
